"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"http://localhost:3000/cookie-policy","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","Cookie Policy","13","1. What Are Cookies?","20","2. Types of Cookies We Use","26","","","","","","","","","","43637","12875","12875","4,932","","724","144","5,028","61,511","Normal","11,273","1","0","","54","51","0","100,000","19","11","0","11","11","0","","","","","f104379a0ba43bcf6bf751f37e8f589b","0,602","","","","","en","1.1","","","","","","http://localhost:3000/cookie-policy","2026-01-06 18:14:00"
"http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fxarra_consulting.png&w=640&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fxarra_consulting.png&w=640&q=75","2026-01-06 18:14:01"
"http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fdigivation_test.png&w=640&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fdigivation_test.png&w=640&q=75","2026-01-06 18:14:01"
"http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/%5Bturbopack%5D_browser_dev_hmr-client_hmr-client_ts_956a0d3a._.js","2026-01-06 18:14:01"
"http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_next-devtools_index_1dd7fb59.js","2026-01-06 18:14:01"
"http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fsimelane-logo.png&w=640&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fsimelane-logo.png&w=640&q=75","2026-01-06 18:14:01"
"http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2FDikeme-logo.png&w=640&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2FDikeme-logo.png&w=640&q=75","2026-01-06 18:14:01"
"http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fembryo-logo.png&w=640&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2Fembryo-logo.png&w=640&q=75","2026-01-06 18:14:01"
"http://localhost:3000/assessments/lead-score","text/html; charset=utf-8","200","OK","Indexable","","Lead Generation Score Predictor | Maru Online","45","414","Discover how ready your website is to generate high-quality leads with our AI-powered analysis. Get actionable recommendations to improve your lead generation potential.","169","1058","lead generation, website analysis, marketing automation, lead scoring, business growth","86","Lead Generation Score Predictor","31","Website Information","19","","0","","","","","","","","","","43722","12455","12455","4,771","","84","23","3,652","52,057","Fairly Hard","2,159","1","1","","3","3","0","5,880","14","11","0","4","4","0","","","","","c961db748dc32a1e625c4acbb9990a2a","0,220","","","","","en","1.1","","","","","","http://localhost:3000/assessments/lead-score","2026-01-06 18:14:01"
"http://localhost:3000/privacy-policy","text/html; charset=utf-8","200","OK","Indexable","","Privacy Policy | Maru AI - PAIA Compliant | South Africa","56","489","Review Maru's privacy policy outlining how we collect, use, and protect personal information in line with POPIA and GDPR.","121","749","","0","Privacy Policy","14","1. Introduction","15","2. POPIA Compliance Principles","30","","","","","","","","","","86274","21198","21198","8,121","","781","160","4,881","48,821","Hard","6,468","1","0","","54","51","0","100,000","19","11","0","4","4","0","","","","","418715dc67ff57a40eb226cbeffb8537","0,627","","","","","en","1.1","","","","","","http://localhost:3000/privacy-policy","2026-01-06 18:14:01"
"http://localhost:3000/assessments/pipeline-leak","text/html; charset=utf-8","200","OK","Indexable","","Pipeline Leak Detector | Maru Online","36","325","Identify revenue leaks in your sales pipeline with AI-powered analysis. Upload your CRM data and get actionable recovery recommendations.","137","863","pipeline analysis, sales leaks, revenue recovery, CRM analysis, sales automation","80","Pipeline Leak Detector","22","","0","","0","","","","","","","","","","42478","12364","12364","4,736","","108","25","4,320","65,367","Normal","2,531","1","1","","2","2","0","3,920","14","11","0","4","4","0","","","","","b8e31f8e22ab29505af4c4c1047182d1","0,404","","","","","en","1.1","","","","","","http://localhost:3000/assessments/pipeline-leak","2026-01-06 18:14:01"
"http://localhost:3000/_next/static/chunks/_8ea9857b._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_8ea9857b._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_17643121._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_next_dist_client_17643121._.js","2026-01-06 18:14:02"
"http://localhost:3000/services/office-automation","text/html; charset=utf-8","200","OK","Indexable","","Office Ops Automation Services | Maru Online","44","408","Streamline document processing and automate repetitive workflows with our AI-powered operational solutions.","107","688","","0","Office Operations Automation","28","How We Find Hours Hidden in Your Operations","43","Choose Your Starting Point","26","","","","","","","","","","70675","14223","14223","5,449","","396","89","4,449","44,869","Hard","4,445","1","1","","59","51","0","100,000","27","15","0","4","4","0","","","","","55597f84e07d085afc310da6ba9db7f","0,133","","","","","en","1.1","","","","","","http://localhost:3000/services/office-automation","2026-01-06 18:14:02"
"http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2FSingila-logo.png&w=640&q=75","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/image?url=%2Fimages%2Fpartners%2FSingila-logo.png&w=640&q=75","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_next_dist_compiled_a0e4c7b4._.js","2026-01-06 18:14:02"
"http://localhost:3000/booking?plan=office-growth","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35912","10618","10618","4,068","","32","11","2,909","95,489","Very Easy","1,590","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","982de88bfa74e168ba682e3ba075bfdd","0,097","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=office-growth","2026-01-06 18:14:02"
"http://localhost:3000/booking?plan=office-enterprise","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35939","10622","10622","4,069","","32","11","2,909","95,489","Very Easy","1,589","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","a01ae87fc2e388288954706a9bb2617d","0,034","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=office-enterprise","2026-01-06 18:14:02"
"http://localhost:3000/booking?plan=office-starter","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35915","10606","10606","4,063","","32","11","2,909","95,489","Very Easy","1,590","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","e86e3d6cfa1e1d68d6db548e41a8aeb0","0,046","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=office-starter","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/_0df7725d._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_0df7725d._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/app_services_office-automation_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_services_office-automation_page_tsx_b89a389a._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/_0bad15e1._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_0bad15e1._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/app_assessments_pipeline-leak_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_assessments_pipeline-leak_page_tsx_b89a389a._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/app_privacy-policy_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_privacy-policy_page_tsx_b89a389a._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/app_assessments_lead-score_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_assessments_lead-score_page_tsx_b89a389a._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/_38ec421d._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_38ec421d._.js","2026-01-06 18:14:02"
"http://localhost:3000/lead-score-predictor","text/html; charset=utf-8","200","OK","Indexable","","Is Your Website Leaking Leads? | Free Lead Score Predictor™","59","542","Most B2B websites convert at 1-2%. Top performers hit 5-6%. Get your free AI-powered lead generation score (0-100) in 2 minutes. Join 1,247+ companies.","151","952","lead generation, B2B leads, website optimization, conversion rate, lead scoring, AI analysis, website audit","107","Is your Marketing Ai-Optimized?","31","Real B2B Companies, Real Results","32","What You'll Discover in 2 Minutes","33","","","","","","","","","","82825","16350","16350","6,263","","323","91","3,549","78,821","Fairly Easy","2,829","1","0","","2","2","0","3,920","16","12","0","5","5","0","","","","","64d27c1e4c3f9de3fb8f32f375d77430","0,479","","","","","en","1.1","","","","","","http://localhost:3000/lead-score-predictor","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/_e0b97c0a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_e0b97c0a._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/app_lead-score-predictor_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_lead-score-predictor_page_tsx_b89a389a._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_3d0736e1._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_3d0736e1._.js","2026-01-06 18:14:02"
"http://localhost:3000/_next/static/chunks/_2d323166._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_2d323166._.js","2026-01-06 18:14:03"
"http://localhost:3000/_next/static/chunks/app_cookie-policy_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_cookie-policy_page_tsx_b89a389a._.js","2026-01-06 18:14:03"
"http://localhost:3000/_next/static/chunks/_1616478a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_1616478a._.js","2026-01-06 18:14:04"
"http://localhost:3000/_next/static/chunks/app_knowledge_genai-adoption-smbs-2025_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_genai-adoption-smbs-2025_page_tsx_b89a389a._.js","2026-01-06 18:14:04"
"http://localhost:3000/_next/static/chunks/app_terms-conditions_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_terms-conditions_page_tsx_b89a389a._.js","2026-01-06 18:14:04"
"http://localhost:3000/_next/static/chunks/_87cc99f7._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_87cc99f7._.js","2026-01-06 18:14:04"
"http://localhost:3000/_next/static/chunks/app_knowledge_top-ai-tools-smb-productivity-2025_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_knowledge_top-ai-tools-smb-productivity-2025_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_services_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_services_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=growth","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35892","10619","10619","4,068","","32","11","2,909","95,489","Very Easy","1,591","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","f36d3d539308c8da7cde6d0ae2edfd2","0,038","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=growth","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=starter","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35895","10615","10615","4,066","","32","11","2,909","95,489","Very Easy","1,591","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","3903cfa88a0a599f5aa7c37a40010914","0,026","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=starter","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=enterprise","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35907","10614","10614","4,066","","32","11","2,909","95,489","Very Easy","1,590","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","948c251cdb024e07392b1a6c52389218","0,028","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=enterprise","2026-01-06 18:14:06"
"http://localhost:3000/ai-readiness","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","Is your Marketing Ai-Optimized?","31","","0","","0","","","","","","","","","","36516","10992","10992","4,211","","54","12","4,500","56,568","Fairly Hard","2,059","2","0","","1","1","0","1,960","15","11","0","4","4","0","","","","","172671c82caeb377d5475934c5083e90","0,079","","","","","en","1.1","","","","","","http://localhost:3000/ai-readiness","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_aad6a3c7._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_aad6a3c7._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_c97c0d3b._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/node_modules_lucide-react_dist_esm_icons_c97c0d3b._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_services_sales-systems_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_services_sales-systems_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/_507d0259._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/_507d0259._.js","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=sales-enterprise","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35931","10616","10616","4,067","","32","11","2,909","95,489","Very Easy","1,589","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","92523e02ccd9b2cc362f613f75520cf3","0,029","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=sales-enterprise","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=custom","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35885","10606","10606","4,063","","32","11","2,909","95,489","Very Easy","1,591","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","7a1d4a0ef2cd9bd1790f0e80e7762271","0,032","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=custom","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=sales-essentials","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35935","10630","10630","4,072","","32","11","2,909","95,489","Very Easy","1,589","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","5b638a3fed24477c6adb061224917f12","0,043","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=sales-essentials","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=whatsapp-starter","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35931","10633","10633","4,073","","32","11","2,909","95,489","Very Easy","1,589","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","537d0b2106dd667ae707866987b1cffd","0,080","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=whatsapp-starter","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=sales-growth","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35912","10615","10615","4,066","","32","11","2,909","95,489","Very Easy","1,590","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","2af3253aa46a3d2668897dcb2f3f1e80","0,057","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=sales-growth","2026-01-06 18:14:06"
"http://localhost:3000/_next/static/chunks/app_services_whatsapp-solutions_page_tsx_b89a389a._.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","http://localhost:3000/_next/static/chunks/app_services_whatsapp-solutions_page_tsx_b89a389a._.js","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=whatsapp-enterprise","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35936","10622","10622","4,069","","32","11","2,909","95,489","Very Easy","1,589","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","d2bdee81927baea0f705b3d85d833ae3","0,034","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=whatsapp-enterprise","2026-01-06 18:14:06"
"http://localhost:3000/booking?plan=whatsapp-growth","text/html; charset=utf-8","200","OK","Indexable","","Maru Online | AI Marketing Solutions","36","324","Bridge your business into the age of AI with Maru Online.","57","349","","0","","0","Let's build your growth plan.","29","","0","","","","","","","","","","35932","10634","10634","4,074","","32","11","2,909","95,489","Very Easy","1,589","2","0","","1","1","0","1,960","14","11","0","4","4","0","","","","","9efc83077c2d474483e64f586daa1481","0,045","","","","","en","1.1","","","","","","http://localhost:3000/booking?plan=whatsapp-growth","2026-01-06 18:14:06"
